CONCESIONARIO,ID LOCALIDAD,DIRECCION,NOMBRE,FECHA VIG,LONGITUD,LATITUD
,8,KR 84A 56 SUR 80,BAYRON CIFUENTES FRANCO,Apr-22,-74.181792614,4.618885757
,9,KR 100 16F 21 LC 1,MARIA HERMINIA BENAVIDES DE RAMIREZ,Apr-22,-74.14857217,4.671254587
,8,KR 81H 42A SUR 05 PI 1,JOSE OMAR HIGUERA CASAS,Apr-22,-74.166602093,4.6270373740001
,9,KR 88 17 25,ALEJANDRO SANIN CAMPILLO,Apr-22,-74.137776088,4.6624429400001
,9,AK 86 23J 01,CONCRETO S.A. CONCRETO S.A.,Apr-22,-74.125988551,4.672432945
,8,DG 2B 85 10,INV. BERNAL BERNAL Y ASOCIADOS EST. DE SERVICIO GAZEL LA MAR,Apr-22,-74.157011286,4.639351387
,8,KR 68I 39 SUR 61,OMAR TRUJILLO VASQUEZ,Apr-22,-74.140211789,4.604407278
,9,TV 73A 24C 85,ISABEL TORRES DE FUELAGAN,Apr-22,-74.116694295,4.6657718710001
,8,KR 81D 8B 27,JOSE ENRIQUE LEON NOVA,Apr-22,-74.14723888,4.6453829110001
,8,KR 81A 15A 30,JAIME ARTURO CA?ON CA?ON,Apr-22,-74.136341452,4.6543994240001
,9,KR 71 17A 11,EASY CENCOSUD,Apr-22,-74.124717576,4.650168034
,8,KR 70B 5C 34,MURI CAPITAL S.A.S.,Apr-22,-74.131804663,4.6291048580001
,8,KR 80D 13 85 LC 1,JOSE DIOCELI FORERO CUBIDES,Apr-22,-74.137903995,4.6520445580001
,9,TV 95 BIS A 25D 55 BG 1,KAESER COMPRESORES DE COLOMBIA LIMITADA,Apr-22,-74.123031377,4.6793458820001
,8,KR 72G 43 SUR 72 LC 1,ROGELIO HERRERA CUBILLOS,Apr-22,-74.146586719,4.6020973880001
,8,AC 26 SUR 70B 74 LC 3,ALBA MARIA MU?OZ ALBA MARIA MU?OZ,Apr-22,-74.137117743,4.6162253410001
,8,CL 43A SUR 72B 07 LC 101,SILVERIO BARAHONA SILVERIO BARAHONA,Apr-22,-74.14481084,4.601375489
,8,AK 86 11 22,SUSCRIPTOR,Apr-22,-74.144397628,4.6515296750001
,8,CL 12 BIS 71D 43 LC 101,WILLIAM ALEXANDER MA WILLIAM ALEXANDER M,Apr-22,-74.129986711,4.643402539
,8,CL 5B 86A 02,HECTOR HERNAN SUAREZ CASTA?O,Apr-22,-74.157012504,4.6405198370001
,8,AC 12 79A 25 BG 1,PARQUE ALSACIA AGRUPACION INDUSTRIA,Apr-22,-74.13663002,4.6492827870001
,8,KR 68A 37A SUR 74,GRANDES SUPERFICIES CARREFOUR ALQUERIA,Apr-22,-74.134512824,4.6026251610001
,8,CL 6A 69 48 LC 2,ROSA OBDULIA CARDENAS LOPEZ,Apr-22,-74.128721384,4.630109233
,8,CL 5A 86A 34 PI 3,JAIRO ENRIQUE MESA MESA,Apr-22,-74.157419009,4.6405589990001
,9,CL 23 116 31 BG 28,HELM TRUST S.A HELM TRUST S.A,Apr-22,-74.149258569,4.6903249870001
,9,CL 23 116 31 BG 32,HELM TRUST S.A HELM TRUST S.A,Apr-22,-74.149258569,4.6903249870001
,9,CL 23 116 31 BG 34,HELM TRUST S.A HELM TRUST S.A,Apr-22,-74.149258569,4.6903249870001
,9,CL 23 116 31 BG 41,HELM TRUST S.A HELM TRUST S.A,Apr-22,-74.149258569,4.6903249870001
,9,KR 96H 16I 08,CONSTANZA RUIZ SEGURA,Apr-22,-74.144306639,4.669046784
,9,KR 123 13D 85 LC 1,INVERSIONES MISAEDIA INVERSIONES MISAE,Apr-22,-74.169087084,4.681054106
,9,KR 123 13D 85 LC 2,INVERSIONES MISAEDIA INVERSIONES MISAE,Apr-22,-74.169087084,4.681054106
,9,KR 123 13D 85 LC 3,INVERSIONES MISAEDIA INVERSIONES MISAE,Apr-22,-74.169087084,4.681054106
,9,KR 123 13D 85 LC 4,INVERSIONES MISAEDIA INVERSIONES MISAE,Apr-22,-74.169087084,4.681054106
,8,KR 73D 38 SUR 35 PI 1,OMAR BELTRAN SALAS,Apr-22,-74.14925161,4.6190868030001
,8,CL 8 SUR 69C 19 LC 1,FRANCISCO RODRIGUEZ FRANCISCO RODRIGUEZ,Apr-22,-74.130541267,4.6178242880001
,8,CL 12B 71D 61 LC 1,AUTONOMO FIDEICOMISO P.A BAZAR ALSACIA,Apr-22,-74.129120586,4.6449838660001
,8,KR 73D 35C SUR 28 PI 2,MARIA INES JIMENEZ GUERRERO,Apr-22,-74.147583296,4.6207834970001
,9,KR 100 23 90 LC 105,DARIO ALBERTO GOMEZ FERNANDEZ,Apr-22,-74.136418882,4.679403243
,8,KR 72A BIS 5 SUR 11,SECREATRIA DE EDUCACION DISTRITAL IED COLEGIO KENNEDY,Apr-22,-74.140603043,4.620133821
,8,KR 80A 57A SUR 89 LC 101,ROSAURA CASTA?EDA ESTEBAN ROSAURA CASTA?EDA ESTEBAN,Apr-22,-74.177163208,4.613181008
,9,KR 92 22 24 PI 1,YOLANDA CEDE?O FRANCO,Apr-22,-74.13303695,4.6692906320001
,9,KR 75 24C 04 LC 1,MARCOLINO VANEGAS RUBIANO,Apr-22,-74.118407164,4.66712714
,8,CL 31 SUR 69C 23 LC 1,RAFAEL ANTONIO VALENCIA MAGANA,Apr-22,-74.136588369,4.61430913
,8,CL 40 SUR 77A 02 PI 1,ALBERTO CHAVARRO FERNANDEZ,Apr-22,-74.154262232,4.6206627340001
,9,CL 20 99 18 LC 1,MARCO AURELIO OSORIO GARCES,Apr-22,-74.142651606,4.674746258
,8,KR 89A 10 47,ANA MERCEDES GONZALEZ MONASTOQUE,Apr-22,-74.151208041,4.6539705760001
,8,CL 42A SUR 96A 10,ARTURO RODRIGUEZ GONZALES,Apr-22,-74.176024624,4.644829106
,9,CL 24D 86 53,INFRAESTRUCTURAS URBANAS S.A. PATIO GARAJE,Apr-22,-74.12538261,4.674615509
,8,KR 95A 34 SUR 76 IN 0,JARDIN INFANTIL KENNEDY SECRETARIA DE INTEGRACION SOCIAL,Apr-22,-74.171301026,4.646761365
,9,DG 16A 96G 94,PEDRO PABLO BAQUERO BAQUERO,Apr-22,-74.14697419,4.6668481150001
,8,CL 26 SUR 73B 98 LC 1,EDUARDO ADOLFO CHAPARRO LARA,Apr-22,-74.144318592,4.622267172
,8,AC 12 81D 38 PI 2,ADRIANA PINZON MARTINEZ,Apr-22,-74.140268993,4.651727716
,8,KR 73 8 06 AP 202,JOSE VICENTE TORRES ROBLES,Apr-22,-74.139054699,4.6374809050001
,8,KR 73 8 06 LC 1,JOSE VICENTE TORRES ROBLES,Apr-22,-74.139054699,4.6374809050001
,8,CL 51A SUR 78L 05 PI 2,PEDRO JOSE QUINTERO GARAVITO,Apr-22,-74.169690619,4.6132454200001
,8,KR 81I 55A SUR 90,CONTINENTAL PAPER SA,Apr-22,-74.179995721,4.618452894
,8,CL 6A 69C 76 LC 2,JULIO ENRIQUE SASTOQUE ANGEL,Apr-22,-74.130033553,4.630230726
,8,CL 42A SUR 96A 17,MILCIADES GARCIA RIA?O,Apr-22,-74.176141429,4.6447779920001
,8,CL 26 SUR 93D 06 LC 1,CENTRO COMERCIAL IPANEMA TRIADA SAS,Apr-22,-74.167790654,4.6479499170001
,8,CL 26 SUR 93D 06 LC 2,CENTRO COMERCIAL IPANEMA CENTRO DE SALUD-TRIADA SAS,Apr-22,-74.167790654,4.6479499170001
,8,KR 71D 2A SUR 35 PI 1,MARIA NUBIA PATI?O,Apr-22,-74.137296343,4.6207778520001
,8,CL 9D 69B 51 PI 1,LUZ MARINA GARZON GALVIS,Apr-22,-74.127705478,4.6356782820001
,9,AC 24 75 25 PI 1,SANDRA CLAUDIA FAJARDO SUAREZ,Apr-22,-74.120227427,4.6661277160001
,8,CL 45 SUR 78 03,GUSTAVO REINA ZAMORA,Apr-22,-74.162589288,4.6115031360001
,8,CL 38 SUR 88 25 PI 1,MAURA VIRGINIA DURAN FORERO,Apr-22,-74.165884413,4.6382345370001
,8,CL 40B SUR 88G 04,ROSEMBER MARTINEZ GUERRERO,Apr-22,-74.169393959,4.6373763080001
,8,CL 41 SUR 88 10,MARIA INES QUIROGA PINILLA,Apr-22,-74.169214416,4.635855464
,8,KR 87 26 SUR 72 LC 1,GUSTAVO QUITIAN RODRIGUEZ,Apr-22,-74.161345474,4.638471136
,8,AC 8 79 03 LC 1,PAOLA ANDREA ORTEGA AVELLANEDA,Apr-22,-74.144140295,4.63945011
,8,KR 78 9 90 LC 1,MARIA ELVIRA OLMOS VALENZUELA,Apr-22,-74.139565488,4.6424126090001
,8,AK 86 13 60,SUSCRIPTOR,Apr-22,-74.138973918,4.6533493630001
,8,KR 81C 46 SUR 15 LC 1,SANDRA PATRICIA ENCIZO MARTINEZ,Apr-22,-74.170387663,4.6228967010001
,8,CL 8A 78 20 LC 1,BLANCA ELVIA GALINDO DE GALINDO,Apr-22,-74.141210549,4.6396479380001
,8,KR 72M BIS A 45 SUR 18 PI 1,MESIAS DE JESUS BORDA CRUZ,Apr-22,-74.153163367,4.6040706210001
,8,KR 81G 42I SUR 17 PI 1,OTILIA TIJO DE MARTINEZ,Apr-22,-74.168618412,4.625572376
,8,KR 78 8 80 LC 1,ANA TERESA CARO CRUZ,Apr-22,-74.141457282,4.638577637
,8,CL 44 BIS SUR 68B 64,JULIO ENRIQUE CARRION DONCEL,Apr-22,-74.141424996,4.596255147
,9,AC 24 96 10,CONSERVAS DEL CASINO CONSERVAS DEL CAS,Apr-22,-74.130712977,4.678774623
,9,KR 103 19 72 LC 2,BLANCA NIEVES BOLIVAR DE MELO,Apr-22,-74.144151475,4.6760475890001
,8,CL 6 80C 36 LC 1,ALVARO BELLO VANEGAS,Apr-22,-74.152625833,4.635918664
,8,CL 5A SUR 82 54 LC 1,MERY ALFONSO BARRETO,Apr-22,-74.157829906,4.636905784
,8,KR 80D 56 SUR 85 LC 1,ISAIAS RAMIREZCASAS,Apr-22,-74.17708296,4.614625771
,9,CL 17 68 84 LC 2,PROCEPIEL LTDA PROCEPIEL LTDA,Apr-22,-74.116931014,4.6409919500001
,8,CL 11B 80B 67,SUSCRIPTOR,Apr-22,-74.140373925,4.6494302470001
,8,KR 71F 12 35,LUIS ARMANDO GAMBA GAMBA,Apr-22,-74.130624285,4.643694741
,8,CL 48A SUR 77Y 09 LC 1,JOSE WILLIAN HERNANDEZ GUARIN,Apr-22,-74.165629382,4.610590879
,9,AC 24 72B 46 PI 1,MANUEL MORENO MORENO,Apr-22,-74.117476918,4.6637805070001
,9,KR 136 16 05 LC 1,CAYETANO MALAGON GONZALEZ,Apr-22,-74.169715996,4.693689733
,9,KR 72B 23 20 LC 105,INMOBILIARIA LOS TRES ELEFANTES SAS,Apr-22,-74.118978784,4.6606244330001
,9,KR 72B 23 20 LC 106,INMOBILIARIA LOS TRES ELEFANTES SAS,Apr-22,-74.118978784,4.6606244330001
,9,KR 99 24D 11 AP 101,JOHN JAIRO RUIZ MARIN,Apr-22,-74.13202557,4.6823861930001
,8,AC 26 SUR 69 51,LEASING BANCOLOMBIA S.A LEASING BANCOLOMBIA S.A,Apr-22,-74.134799822,4.613010892
,8,KR 78F 7D 03,SUSCRIPTOR,Apr-22,-74.143690386,4.6381871830001
,8,CL 5 71A 28 LC 1,LIDA MARGARITA ARIZA PINZON,Apr-22,-74.133892812,4.6274555740001
,8,CL 40 SUR 91C 22,MARIA LUISA CASAS DE ALVARADO,Apr-22,-74.171173855,4.6424362820001
,9,KR 120 22D 18,HERNANDO AGAPITO SEGURA SABOYA,Apr-22,-74.152108464,4.6902284290001
,9,KR 116 14B 75 BG 2,COMPA?IA DE LUBRICANTES SA,Apr-22,-74.163508119,4.6783768610001
,8,KR 89A 10 56,SONIA INES PINTO JIMENEZ,Apr-22,-74.151034551,4.6539630680001
,8,CL 6A 70B 30,STELLA LIZBETH NI?O OYOLA APARTA HOTEL MARSELLA,Apr-22,-74.132067721,4.630434813
,8,KR 79 49 SUR 48,LUIS ALBERTO LANCHEROS,Apr-22,-74.168439807,4.615384104
,9,CL 14B 119A 20 TO 1 LC 2,ALIANZA FIDUCIARIA S.A. SOLSTICIO ET III,Apr-22,-74.164977151,4.6803620740001
,9,AK 68 18 49,IGLESIA CRISTIANA FILADELFIA JESUSCRISTO,Apr-22,-74.114400013,4.6418595390001
,8,CL 56A SUR 78I 19 PI 1,MARIA ELENA ULLOA TORRES,Apr-22,-74.172205933,4.609744912
,8,CL 8 SUR 71C 57 LC 2,JOSE RAUL NI?O MERCHAN,Apr-22,-74.137102111,4.6175720160001
,8,KR 82 8C 05 LC G,MARIA DOLORES RODRIGUEZ CASTIBLANC,Apr-22,-74.147242502,4.646242597
,8,CL 41 SUR 94 04,DIANA PAOLA BEJARANO BAEZ,Apr-22,-74.1735537,4.6437376800001
,8,CL 26 SUR 91C 33,HUBER ENRIQUE PARDO SAAVEDRA,Apr-22,-74.166741768,4.645977171
,8,CL 40 SUR 72D 43 LC 1,MIGUEL ANGEL ROMERO MONTENEGRO,May-22,-74.143643527,4.6033811080001
,11,CL 215 NO 50 - 24,ANTONIO J GARAVITO,May-22,-74.0446,4.7927
,9,KR 100 26 15 LC 01,QUANTUS SOCIEDAD POR ACCCIONES SIMPLIFIC QUANTUS SOCIEDAD PO,May-22,-74.128702737,4.6884414790001
,8,CL 8 SUR 69 09 LC 1,LUIS EMIRO CHIQUIZA CASAS,May-22,-74.129433624,4.6178786260001
,9,CL 16C BIS 79D 22 BG 1,POLLO OLIMPICO S.A,May-22,-74.133298249,4.6533232080001
,9,KR 96A 24C 59,LABORATORIOS CIENCIA Y NATURALEZA CINAT S A S,May-22,-74.129053013,4.6817938580001
,8,KR 69C 7B 20,GERARDO LOPEZ ZARATE,May-22,-74.128961725,4.63256261
,9,AC 26 113 90,USUARIO,May-22,-74.142494,4.6997690000001
,8,CL 37 SUR 72M 43 PI 2,DUVAN GIRALDO CARDONA,May-22,-74.144545718,4.61600243
,9,KR 100 23 22,JARDIN AVIANCA SECRETARIA INTEGRACIO,May-22,-74.137134687,4.6787434620001
,9,CL 14A 108 78,CARLOS FEDERECI CED CPF 921,May-22,-74.159287378,4.671850087
,9,CL 22F 106 22,SDIS CENTRO CRECER FONTIB?N SDIS CENTR,May-22,-74.144037668,4.68142472
,9,CL 17F 128 45,SEDE B CPF 906 LA ESTACION,May-22,-74.161565724,4.6923313230001
,9,AK 116 22I 56,SEDE A CPF 916 ATAHUALPA,May-22,-74.148588074,4.6880159460001
,9,AC 26 103 17,NUEVO EDIF. ADMINISTRATIVO AERONAUTIC,May-22,-74.142882388,4.6988452270001
,9,KR 69 23C 36,IDRD PARQUE SAUZALITO,May-22,-74.112315145,4.653593594
,9,DG 16 104 51 OF 101,FONTIB?N CADE,May-22,-74.153338621,4.6709215440001
,9,AK 128 17 15 BG 10,POLICIA DE CARRETERA CASINO POLICIA DE C,May-22,-74.163173371,4.691544763
,9,AK 128 17 15 BG 3,POLICIA DE CARRETERAS AULAS Y ARMERILLO,May-22,-74.163173371,4.691544763
,9,CL 20D 96G 51,SEDE A CPF 911 VILLEMAR EL CARMEN,May-22,-74.139269164,4.672559671
,9,KR 99 16I 41 PI 1,FONTIBON CAMI II HOSPITAL,May-22,-74.14617714,4.671713886
,9,KR 97A 19 34,CENTRO D?A HOSPITAL DE FONTIBON,May-22,-74.141980062,4.6728815000001
,9,KR 103 26 92 IN 14,AVIA 2000 - EASY FLY 189 - AERONAUTICA,May-22,-74.142933383,4.6988636680001
,9,AC 26 113 81 LC 62,AVIOELECTRONICA LTDA AERONAUTICA CIVIL,May-22,-74.142882388,4.6988452270001
,9,AC 26 113 81 LC 64,VERTICAL DE AVIACION AERONAUTICA CIVIL,May-22,-74.142882388,4.6988452270001
,9,AC 26 113 81 LC 4,UIAM - BATALLON DE AVIACION AERONAUTIC,May-22,-74.142882388,4.6988452270001
,9,AC 26 113 81 LC 27,HANGAR 18 EMBAJADA DE LOS EEUU AERONAU,May-22,-74.142882388,4.6988452270001
,9,KR 103 26 92 IN 20,RIO SUR- AEROTACA 193 - AERONAUTICA CI,May-22,-74.142933383,4.6988636680001
,9,AC 26 103 22 IN 7,LINEAS AEREAS SURAMERICANAS AERONAUTIC,May-22,-74.146450658,4.6967598310001
,9,KR 103 26 92 IN 21,AIR COLOMBIA - HELICARGO S.A 194 - AER,May-22,-74.142933383,4.6988636680001
,9,KR 103 26 92 IN 7-A,AERCARIBE 187A - 188 AERONAUTICA CIVIL,May-22,-74.142933383,4.6988636680001
,9,KR 103 26 92 IN 3,LTDA ROGUESA,May-22,-74.142933383,4.6988636680001
,9,CL 25C BIS B 96 56,COD. 908 SEDE B - PUERTA DE TEJA COL.,May-22,-74.127030658,4.6821667740001
,9,CL 22F 109B 29,SEDE B CPF 904 EMMA VILLEGAS DE GAITAN,May-22,-74.146331465,4.683060508
,9,AC 26 128 00,FAC - CATAM AERONAUTICA CIVIL,May-22,-74.142933383,4.6988636680001
,9,KR 113 23G 15,POLID.B.ATAHUALPA POLID.B.ATAHUALPA,May-22,-74.14541979,4.689117859
,9,CL 20 68A 06 PI A,ESTACION DE BOMBEROS PUENTE ARANDA UAE,May-22,-74.113094078,4.645754863
,9,CL 25A 70 07,ETB CENTRAL NORMANDIA,May-22,-74.112537602,4.662457718
,9,KR 124 17 05,SEDE C CPF 920 SAN VICENTE,May-22,-74.160908126,4.688376116
,9,KR 98 16B 50,POLICIA METROPOLITANA DE BOGOTA ESTACI,May-22,-74.148726038,4.667688151
,9,KR 103A 19 32,SEDE CPF 918 CACIQUE HYNTIBA,May-22,-74.149282917,4.6722901470001
,9,CL 17D 123B 37,SEDE A CPF 912 ANTONIO VAN UDEN,May-22,-74.159013527,4.6889843270001
,9,CL 18A 69B 79 BG 8A,BANCOLOMBIA BANCOLOMBIA,May-22,-74.122142151,4.648038789
,9,KR 108 22 28,CPF 910 SC VERSALLES,May-22,-74.145307995,4.681698168
,9,AC 26 112 25,CNA - CENTRO NACIONAL DE AERONAVES AER,May-22,-74.142882388,4.6988452270001
,9,CL 16J 99 95,SEDE B CPF 917 ANTONIO NARI?O,May-22,-74.146559945,4.6722401650001
,9,KR 104A BIS 23G 51,SEDE B CPF 905 LA CABA?A,May-22,-74.139056152,4.6840478500001
,9,AC 26 103 23,CENTRO ESTUDIOS AERONAUTICOS AERONAUTI,May-22,-74.146450658,4.6967598310001
,9,KR 96A 25G 12,DISTRITO ESPECIAL. DISTRITO ESPECIAL.,May-22,-74.126815099,4.684051137
,9,CL 18A 122 25,48 UPA,May-22,-74.156652132,4.6888299710001
,9,CL 23 112 43,UPA 49 HOSPITAL DE FONTIBON,May-22,-74.145662779,4.686930036
,9,AC 22 68C 51,Y ACCION COMUNAL INSTITUTO DE PARTICIP,May-22,-74.114349725,4.6482171860001
,9,KR 104 20C 31,CAMI I HOSPITAL DE FONTIBON,May-22,-74.143911727,4.6783301450001
,9,KR 106 18 77,SEDE A CPF 915 INTEGRADO FONTIBON,May-22,-74.147707921,4.6787083610001
,9,CL 23G 104A 44,J.I. SDIS LA CABA?A FONTIBON J.I. SDI,May-22,-74.13912697,4.6836379110001
,9,DG 25G 95A 55,SERVICIOS POSTALES NACIONALES,May-22,-74.123615579,4.681077594
,9,KR 128 17 15,INVIAS TERRITORIAL Y ARCHIVO INVIAS TE,May-22,-74.163173371,4.691544763
,9,CL 20 68 53 IN 1,PARTICON LTDA PARTICON LTDA,May-22,-74.112725951,4.644294336
,9,CL 20 68B 07,Y ADUANAS NACIONALES DIRECCION DE IMPU,May-22,-74.114208048,4.645505696
,9,KR 104B 34 35,SDIS J.I LA GIRALDA CDC SLIS. COMISARI,May-22,-74.141732874,4.681975574
,9,KR 99 18 55,FONTIBON-ETB CENTRAL,May-22,-74.143878051,4.673720464
,9,KR 68D 17 21 PI 1A,INVIMA INVIMA,May-22,-74.11971781,4.6438542330001
,9,KR 113 19A 80,SEDE D CPF 919 PALESTINA,May-22,-74.14997939,4.6837723590001
,9,KR 114 17C 07,SEDE A CPF 915 INTEGRADO FONTIBON,May-22,-74.153023042,4.6826682560001
,9,CL 23 100 30,SEDE A CPF 913 REP DE COSTA RICA,May-22,-74.137554787,4.6793511010001
,9,KR 97 16J 15,SEDE A CPF 914 RODRIGO ARENAS BETANCOU,May-22,-74.144710879,4.670759134
,9,AC 26 103 08 IN 1,TERMINAL AEREO SIMON BOLIVAR S.A.,May-22,-74.142933383,4.6988636680001
,9,KR 103 26 92 IN 12,191 - AERONAUTICA CIVIL AIRES,May-22,-74.142933383,4.6988636680001
,9,AC 26 75 25,DIRECCION INVESTIGACION CRIMINAL DIRECCI,May-22,-74.1148,4.6706
,9,AC 26 103 32 IN 1,AERONAUTICA CIVIL CENTRAL CHARTER DE COL,May-22,-74.142882388,4.6988452270001
,9,CL 19 103 10,PLAZA DE MERCADO FONTIBON - IPES,May-22,-74.144494191,4.6761506390001
,9,KR 103 26 92 IN 11,AERONAUTICA CIVIL SATENA (COMODATO AEROC,May-22,-74.142933383,4.6988636680001
,9,KR 103 26 92 IN 8,TALLER MANTENIMIENTO HELISTAR,May-22,-74.142933383,4.6988636680001
,9,KR 112 23 05,SEDE A CPF 901 TECNICO INTERNACIONAL,May-22,-74.145277623,4.6872895350001
,9,CL 18 68D 53,OLMOS JOSELIN,May-22,-74.119501555,4.6448923190001
,9,CL 18A 69 52,QUINTERO DE MARIELA,May-22,-74.120034347,4.6472542660001
,9,AC 17 130 38,IVIAS CAMINOS VECINALES- ESTACIONPOLIC,May-22,-74.165613078,4.691965306
,9,AK 97 22G 15,SEDE D CPF 923 GIMNASIO ACADEMICA,May-22,-74.13855063,4.676310685
,9,KR 103 26 92 IN 10,TAXAIR AERONAUTICA CIVIL,May-22,-74.142933383,4.6988636680001
,9,CL 23D 100 26,MATEUS TERESA,May-22,-74.136713934,4.6797896860001
,9,CL 23F 98 24,TAUTA G GUSTAVO,May-22,-74.135899584,4.6791993960001
,9,KR 103 26 92 IN 2,CIAC (COMODATO AEROCIVIL) AERONAUTICA,May-22,-74.142933383,4.6988636680001
,9,AC 17 132 18 IN 5,PAOLA CAROLINA ORTIZ ORJUELA,May-22,-74.166169633,4.6932459130001
,9,KR 129 22 79 BG 1,PAEZ FONNEGRA INVERSIONES Y CIA,May-22,-74.160088564,4.694793706
,9,KR 100 18 79,CENTRO COMERCIAL FIESTA FONTIBON CENTR,May-22,-74.144449599,4.674815961
,9,DG 16 96G 05,PARQUEADERO CONLAQUIP PARQUEADERO CONL,May-22,-74.146672741,4.665433256
,9,KR 123 15A 51,OLIMPICA BODEGA DE ALIMENTOS OLIMPICA,May-22,-74.163303874,4.685808762
,9,KR 96B 25C 25,PARQUEADERO AEROPARK PARQUEADERO AEROP,May-22,-74.128560074,4.6831083660001
,9,CL 17 112 58,METRO METRO CARREFOUR FONTIBON,May-22,-74.152099113,4.6811744
,9,KR 127 22G 28 BG 142,IBEROPARTES S.A. IBEROPARTES S.A.,May-22,-74.153738068,4.6951269040001
,9,AC 13 96B 87,SUSCRIPTOR SUSCRIPTOR,May-22,-74.148539,4.66666
,9,CL 25G 101B 25,THERMOCHIL THERMOCHIL,May-22,-74.131332374,4.6870001070001
,8,KR 78B 38C SUR 20 PI 1,JULIO GOMEZ DAZA,May-22,-74.15231956,4.620269626
,8,CL 10 86 58,HOSPITAL EL TINTAL,May-22,-74.148292731,4.650013008
,8,AC 26 SUR 69 62 PI 1,MARCO ANTONIO BRI?EZ MONTENEGRO,May-22,-74.134573978,4.613211796
,8,CL 12 BIS 71D 31 PI 2,ABSALON RUBIANO AMADOR,May-22,-74.129925706,4.643310585
,9,CL 25G 101B 24 LC 1,BERNARDO GIL NU?EZ,May-22,-74.131164878,4.687440778
,9,AC 22 82 38 LC 1,YADY ADRIANA AVILA SAENZ,May-22,-74.128614785,4.6644970780001
,9,KR 123 14B 70 LC 1,ALIANZA FIDUCIARIA FIDEICOMISO SOLSTICIO,May-22,-74.164954859,4.6823194830001
,8,KR 80G 6 10 LC 1,MARIELA PUENTES VARGAS,May-22,-74.153005184,4.636258309
,9,CL 18C 111A 09 PI 1,CARLOS JULIO ROMERO MORA,May-22,-74.150241465,4.6818020230001
,8,CL 33 BIS SUR 88F 66,RAFAEL QUINTERO CRISTANCHO,May-22,-74.164159771,4.6416102110001
,9,AC 24 74A 19 LC 103,DALIA YAMILE BARRERA PINEDA,May-22,-74.119405641,4.6652226520001
,9,CL 20C 96C 51,CARDENAS MANUEL,May-22,-74.138961692,4.6712131480001
,9,CL 19 69F 30 PI A,RAUL GAVIRIA RUEDA & CIA S. EN C. CARO,May-22,-74.122036475,4.650650112
,9,CL 20 69B 58 BG 1,BODEGAS FONSECA BODEGAS FONSECA,May-22,-74.119865377,4.651007454
,9,DG 16A 126 89,RUBEN DARIO TORO/CLEAR PACK RUBEN DARI,May-22,-74.161478,4.6887790000001
,9,KR 81B 17 60,USUARIO USUARIO,May-22,-74.132394814,4.6581148390001
,9,AC 26 69B 53 OF 603,HOTELERIA INTERNACIO HOTELERIA INTERNA,May-22,-74.108410937,4.659356603
,9,AC 26 69B 53 OF 801,HOTELERIA INTERNACIO HOTELERIA INTERNA,May-22,-74.108410937,4.659356603
,9,CL 19 68A 06 BG 1,DISTRAVES S.A DISTRAVES S.A,May-22,-74.114140917,4.643830677
,9,AK 68 13 37,RIA?O V GABRIEL H,May-22,-74.117965797,4.6382467010001
,9,AC 26 113 81 ED 1,ARMADA NACIONAL NUEVO EDIFICO JINA,May-22,-74.142882388,4.6988452270001
,8,CL 40 SUR 73A 36 PI 1,ANA RUBIELA RODRIGUEZ SABOGAL,May-22,-74.151277158,4.614637089
,9,AC 26 113 90,AERONAUTICA CIVIL EDIFICIO TORRE DE CO,May-22,-74.146450658,4.6967598310001
,8,CL 42F SUR 78F 05 LC 2,MYRIAM CASTELLANOS DE PINZON,May-22,-74.161025883,4.614174994
,8,CL 11A 86 49 BG 1,USUARIO,May-22,-74.14490991,4.6520678060001
,9,CL 22F 105 31 BG 1,DANIEL ENRIQUE ORTIZ CASTILLO,May-22,-74.143812616,4.680521947
,8,KR 81B 9 61 BG 1,USUARIO,May-22,-74.14502304,4.6465641880001
,9,CL 18 104B 67 AD 1,INVERSIONES JEANDES SAS,May-22,-74.1474,4.6774
,8,KR 88C 43 SUR 37,JARDIN INFANTIL METRO - MARGARITAS SEC. DIST. DE INTEG. SOCI,May-22,-74.174307841,4.633765983
,8,KR 69C 7A 06 LC 101,ARGELIO RINCON PIMIENTO,May-22,-74.129025917,4.6320057610001
,8,KR 81A 14A 35 LC 1,MARIA DEL TRANSITO BARRETO GARCIA,May-22,-74.136942228,4.653998922
,9,AC 26 92 31,HOTEL CITYEXPRESS SAC BE VENTURES COLOMBIA S A S,May-22,-74.122095605,4.6809684360001
,9,KR 96C 18 11 LC 1,ROSALBA VANEGAS,May-22,-74.140470853,4.66944712
,8,CL 5C 71C 59 AD 1,INVERSIONES CLEMEND S.A.S. CLINICA DE OCCIDENTE,May-22,-74.135824128,4.6290206140001
,8,AK 86 40B SUR 15,MANUEL ANTONIO MARTINEZ CHIVATA,May-22,-74.166016804,4.6317469900001
,8,KR 73D 38 SUR 65 PI 2,MARIA GLADYS CIFUENTES AMORTEGUI,May-22,-74.149382,4.618935
,8,CL 39 SUR 68F 76 LC 3,FRANZ YAZMINY PRIETO GARZON,May-22,-74.138450385,4.6027302150001
,9,CL 16J 98 82 LC 2,HECTOR HERNANDO HOYOS MESA,May-22,-74.14541171,4.671711444
,8,CL 5A SUR 87D 75 LC 1,FLOR CRISTINA MONROY RAMOS,May-22,-74.161326,4.640681
,9,KR 82 25G 84 LC 1,ALIANZA FIDUCARIA FIDEICOMISO GRUPO SLAM,May-22,-74.117382556,4.673350869
